"","39330_S0","39330_S3","48234_S0","48234_S3","49407_S0","49407_S3","49461_S0","49461_S3","49523_S0","49523_S3","49782_S0","49782_S3","50262_S3","50861_S0","50861_S3","51684_S0","51684_S3","51686_S0","52441_S0","52558_S0","52558_S3","52898_S0","52898_S3","53191_S0","53191_S3","53620_S0","53620_S3","53950_S0","54949_S0","54949_S3","54952_S0","54953_S3","55472_S0","55472_S3","FD45571446","FD45571447","FD45571448","FD45571449","FD45571450","FD45571451","FD45571452","FD45571453","FD45571454","FD45571455","FD45571456","FD45571457","FD45571458","FD45571459","FD45571460","FD45571461","FD45571462","FD45571463","FD45571464","FD45571465","FD45571468","FD45571469","FD45571470","FD45571471","FD45571472","FD45571473","FD45571474","FD45571475","FD45571476","FD45571477","FD45571478","FD45571479"
"MP11 Translation initiation",0.32970592625765,0.319591647177854,0.308862848518021,0.329122091191057,0.323827768655355,0.304502330364399,0.259609228574746,0.327937834834387,0.349604418569936,0.308211009935148,0.326277553863761,0.315682274302964,0.3054162312783,0.33388565457531,0.329243999933655,0.302582474996268,0.293496541772404,0.314661392247599,0.276859730308006,0.277036373588098,0.289550679205852,0.337835663697733,0.32010582010582,0.308293111741388,0.332122539019091,0.280397571776882,0.321922011577184,0.326640792158034,0.311715678957058,0.321244464347913,0.312583138445207,0.299774427360634,0.312846030087409,0.318563301321922,0.330485076591041,0.248198399747328,0.268492393535821,0.245132126125178,0.225107911775543,0.244535979365163,0.309421224403853,0.268995104490183,0.313475811970311,0.279888929831026,0.242788335000263,0.275085539822077,0.290456387850713,0.226695004474391,0.306874769700479,0.324356477338527,0.292563299468337,0.312573037848081,0.288787703321577,0.358873769542559,0.250904090119493,0.324890772227194,0.269643891140706,0.262040058956677,0.304165131336527,0.265447175869874,0.26925961993999,0.277451702900458,0.284213296836343,0.258419750486919,0.27052429330947,0.327868874032742
"MP12 EMT-I",0.335453756578211,0.36891165602956,0.363073688401199,0.363302292887446,0.332603198596648,0.382585159058958,0.391752665497207,0.359236398810635,0.20427443735304,0.319141971161622,0.328958745443462,0.34794380372983,0.385789509697807,0.339767694298262,0.354711740628771,0.363205874668757,0.406017896465495,0.311014070839398,0.436185912987223,0.418508721183394,0.429120945769417,0.289739857425447,0.356998563057515,0.374376391843641,0.321977755383869,0.365385392950895,0.381077458042523,0.336596001443163,0.398477058684482,0.405709980218714,0.256777267694298,0.41031783799251,0.316324848530089,0.359460337899203,0.242075455965735,0.424016316463918,0.373605552337318,0.392804167324942,0.409609949619955,0.439970728667474,0.246903909280812,0.308394552986817,0.309658442607123,0.368321791563537,0.364669457756245,0.332706874155213,0.248046017869995,0.376740042480735,0.242871969736865,0.33194875980831,0.229706452858673,0.20449887654256,0.178762485298506,0.195855714712026,0.425090403215897,0.284716370881387,0.32026875208454,0.431365966261169,0.219123571541419,0.320903988273913,0.351974608106448,0.350837985149297,0.415779091403795,0.298916477960925,0.255188310776414,0.286229308195973
"MP13 EMT-II",0.196966091889673,0.285020030107366,0.254862121947275,0.249480585725127,0.161713569464661,0.19949084960002,0.196927991141965,0.214084213538362,0.0857570074273131,0.195933483870165,0.191843485238682,0.172896527700021,0.210357338359522,0.216944879881561,0.237925173241767,0.173101027631595,0.213696207964767,0.1816596996728,0.264181253810075,0.267545783102552,0.266608038169174,0.16084658306274,0.183899868124759,0.27168165814454,0.200768390997649,0.228086627104094,0.222065153833713,0.220345177222906,0.299388677390861,0.310507097625002,0.151460580499882,0.249869368865002,0.160960107739584,0.152970614215156,0.143187064440817,0.171442457914231,0.131526804992364,0.14765127178893,0.233497024593186,0.2106175505117,0.13759939965243,0.0999306616111082,0.0900916319974722,0.132536161286359,0.13958958695385,0.138251092737901,0.196461328488423,0.176974169255885,0.111771946916636,0.236281531412923,0.10103546790247,0.121914880544877,0.0806387908789299,0.0490404532448611,0.217299050327383,0.15207598258641,0.144961117840153,0.199435638176488,0.0795328874611617,0.162643504133972,0.132830191163305,0.110162462478277,0.174257684273351,0.140762415082416,0.222982165113136,0.0818116190074956
"MP14 EMT-III ",0.283716278389528,0.316645693810519,0.285980889817856,0.281117269242723,0.272420643384257,0.25272850256854,0.258255586498559,0.27379479710666,0.213025057738832,0.258767466377414,0.279298267530362,0.263877124453842,0.289110821993772,0.28349385439455,0.297417444135014,0.270653439040591,0.284939610361911,0.242029299029256,0.273325573884376,0.284410210784822,0.291428754242814,0.240774736290455,0.255239913224173,0.364038000987197,0.323633768228104,0.277770245153899,0.303436603067623,0.293389436993071,0.319310211394202,0.30471249413471,0.255706851268426,0.284836015624524,0.273397176129335,0.263067409704999,0.212274777195479,0.229602584661419,0.215543221712532,0.196827856906403,0.222742183032893,0.250016121890087,0.216032252378516,0.211495552507921,0.205215538922542,0.223107612541541,0.203609798669837,0.237593668181408,0.262644935791886,0.230837521442114,0.201350584472255,0.242312008013654,0.217190878879464,0.190869206330099,0.224748820952438,0.135857018181193,0.261757157044406,0.217750845861833,0.229964789792049,0.25909919476533,0.190729483282675,0.205531527968255,0.217062978551437,0.205557322992395,0.229634828441594,0.234276857994093,0.263406963796684,0.182863075712695
"MP15 EMT IV",0.243667604211168,0.273019999714131,0.242385958113836,0.251111315807445,0.214862330245419,0.241404474485396,0.243895505344957,0.230455691096292,0.169008145678852,0.203160758442268,0.247588774241296,0.241105900177715,0.263437829047151,0.254180437347834,0.244466449300336,0.218533364884803,0.246712109252786,0.225770615523641,0.258263599821491,0.271753441148304,0.301093131361578,0.209249768525503,0.197492611079966,0.316757165386344,0.259788234584116,0.260969032444545,0.261722614939197,0.261336691764908,0.313075807699088,0.301001018011336,0.193907337145979,0.254536185459113,0.231611078377344,0.229833131901553,0.159333579823647,0.256217718171938,0.222425016526055,0.204039079918882,0.213096478549741,0.310510571073241,0.205486650308673,0.186540508442293,0.206163378261795,0.217304740456903,0.204133194402429,0.198119951150101,0.202899622421655,0.241148196699271,0.160772186929291,0.213568171377993,0.145685859298847,0.090391359394082,0.142865786023999,0.118111436030161,0.271262590613201,0.155302342778394,0.210298813485261,0.287076064670095,0.175196351943352,0.203902389835636,0.221259789586905,0.205615497518291,0.254118068860431,0.18934041432781,0.198966981502022,0.206007641199736
"MP16 MES (glioma)",0.207895563517834,0.256501231664987,0.272994190024758,0.271288987173267,0.239262587242937,0.178568096144515,0.185898213463716,0.171618986302392,0.170052967814977,0.170428532328096,0.183040657385635,0.131016807872703,0.218651637865612,0.216036682466813,0.224231453489095,0.153319741474763,0.176523096828774,0.201650151158885,0.226506612423643,0.240561122930119,0.246465183692258,0.167290274823026,0.145433664265542,0.194134973065104,0.137776191542567,0.228416315206708,0.182780172681919,0.235237904178952,0.302781199069409,0.297583168489282,0.213036054193259,0.20517563667127,0.124652427872952,0.156770580624292,0.306423179858652,0.23660292175012,0.15978392510869,0.181592882669823,0.247523426428537,0.241698012559725,0.224171403845758,0.148136531492034,0.175989541956945,0.184134132186184,0.177150274844148,0.234947675443517,0.31322617349637,0.262805264736385,0.2109546169467,0.284625669367412,0.237816311158833,0.233757180174591,0.128583791406914,0.184304693527598,0.272234216207677,0.30679635433718,0.254066571579673,0.244663948369136,0.203974193725632,0.242161618890413,0.208399630946467,0.149566270521735,0.223656285700549,0.245402284377268,0.250236381993301,0.202531862919049
"MP17 Interferon/MHC-II (I)",0.222140577762848,0.257407096380895,0.213489375334353,0.253131259408552,0.166045391209147,0.306454422174946,0.303292837681484,0.277568612448525,0.179056407768198,0.33353083516839,0.265513224847286,0.260946578086316,0.266644583784322,0.328351466178977,0.341911444531532,0.261777018873089,0.26382357332139,0.195210347229998,0.238827150126277,0.253876167904552,0.231142462583511,0.214642506127222,0.326257480187611,0.294462017442367,0.336748404433994,0.271821620074895,0.262726427300663,0.198638636957414,0.240747738837259,0.258404713917814,0.0624930019034823,0.301785136665049,0.313637579467274,0.277000211498028,0.150989827443959,0.239808792809872,0.218061553179911,0.215078466480594,0.189516518335176,0.259439675601664,0.145368151736971,0.199136122667509,0.199577167482929,0.181565643267155,0.255122483192023,0.273108773500448,0.199696754261239,0.279610344585462,0.0720746221496656,0.243176970877877,0.181507495567609,0.0312593255744554,0.25320580335984,-0.0257418768760861,0.256290922814963,0.125216133902084,0.231561693612091,0.228457923008057,0.204679902399635,0.219595335896221,0.216080142889743,0.263343251356048,0.186027656362455,0.289544824196465,0.302355969245353,0.219784041638141
"MP18 Interferon/MHC-II (II)",0.29693856604337,0.316954677216686,0.313926056557061,0.300563580039563,0.289800507595267,0.288294361711392,0.280398176140534,0.291092045185932,0.248433203946304,0.319033889448737,0.263381915674492,0.255731441048035,0.301030897373692,0.320595242538474,0.347333414200226,0.263060003234676,0.271295985269784,0.270962409335772,0.284216026574105,0.321587417111435,0.302573588872716,0.248781553639632,0.26363617984797,0.33157447840854,0.297761231167345,0.297478974607796,0.294901342390425,0.299490538573508,0.337259265479789,0.345509243707934,0.233153248982943,0.313552047176501,0.262378855173615,0.271841059231889,0.20265021854758,0.273825197043903,0.206195033967034,0.223009593273299,0.233335747011428,0.288623238014991,0.198977039338564,0.169235039584321,0.243668483507996,0.223713948426282,0.207344822441062,0.27634529639967,0.255110414801552,0.299060201520178,0.1757980497481,0.186471992557094,0.203996392648375,0.159868871451893,0.224021143820106,0.166310100584549,0.304665420331069,0.195566073340706,0.269612231642881,0.296099057348992,0.195244615303597,0.256159267646181,0.27321519476188,0.230476635596047,0.262355837590184,0.279510506082469,0.279710183088455,0.244927984622676
"MP19 Epithelial Senescence",-0.151730489149975,-0.0553188280388297,-0.135212460618765,-0.138588430295976,-0.184100797679478,-0.187856106909769,-0.1934662189749,-0.148885442501874,-0.222328779227427,-0.146381649106343,-0.157763359150767,-0.13076017208914,-0.150699873858173,-0.137316347858941,-0.108955765047136,-0.148129048573744,-0.123676120194271,-0.213844674925808,-0.127442093588705,-0.16849760208652,-0.128837575639393,-0.202820976106178,-0.178785473580295,0.105854778459607,-0.0242388833706071,-0.164587662476158,-0.106429881597309,-0.0497407084661275,-0.0933586632622592,-0.0852638009518528,-0.203799794029287,-0.117621160139183,-0.140018951743134,-0.129792018330175,-0.238192327699987,-0.244221914592675,-0.244326169481907,-0.251768033946252,-0.213196949308478,-0.170605065282907,-0.238310554893961,-0.231191128231364,-0.277796288096026,-0.229373653822178,-0.26027179357102,-0.258962696095923,-0.198010128846146,-0.246772397604502,-0.276847246166215,-0.192824254201365,-0.28500922172113,-0.237486188914158,-0.246011444392377,-0.276866592434319,-0.201323714655443,-0.254460389590848,-0.263007140922516,-0.20587438683078,-0.280059801464298,-0.253194283822651,-0.253282416821795,-0.246371499937662,-0.229632678856249,-0.239268195165153,-0.187846889335047,-0.26892709896261
"MP20 MYC",0.324130836412496,0.347708978713346,0.361340493163637,0.386210173055151,0.357621393647594,0.301583746998594,0.284591591087224,0.312877119645679,0.334410262630787,0.334180103011981,0.328610395750134,0.302990364398661,0.337256155214671,0.351105388223292,0.359215404521081,0.28339336145013,0.279703031886438,0.31933247490016,0.290495651849364,0.286600822354097,0.301684053048682,0.351974707324052,0.347611005362097,0.307483919929335,0.327558348573632,0.321754593861581,0.307843155550579,0.378652228815984,0.338578795456525,0.348175518481195,0.318477151992436,0.299834222869157,0.323077234103435,0.30535572102166,0.376986895922201,0.189487993048607,0.233292959081574,0.174288403812734,0.192128776309091,0.187821458037109,0.343463101444696,0.231047141327435,0.332395290255762,0.261648191057981,0.198205759474784,0.293222391911106,0.303071295662401,0.251613872943985,0.343917311776994,0.358761432057156,0.300852906068426,0.369462803026314,0.318236873979672,0.357723550476592,0.254408253901382,0.386085365211438,0.315594993592782,0.298216511313568,0.306917820843646,0.284876551336739,0.251780636157776,0.219935445082241,0.251549142486001,0.29358663787807,0.291801613214668,0.322850290519072
"MP21 Respiration",0.256915726246815,0.286897524572261,0.291644521295959,0.331978522024026,0.281474335638879,0.310902803057881,0.24633509282854,0.300054605023662,0.286225882781216,0.296771933017838,0.27841918456498,0.283674008008737,0.304497633782308,0.286243174372042,0.315034583181653,0.24941754641427,0.239389333818711,0.286038405533309,0.242965962868584,0.240785402257008,0.276908445576993,0.280511467054969,0.299952675646159,0.275957408081543,0.27625591554423,0.28947306152166,0.264975427739352,0.310292136876593,0.289254641427011,0.297265198398253,0.272438114306516,0.285284856206771,0.277124135420459,0.271841099381143,0.309623592129794,0.262276011894674,0.273080597198897,0.246636005526195,0.263864279514558,0.264217370537572,0.337716797888131,0.285063864536308,0.322519760257615,0.290206153798746,0.272085522497676,0.304314387111022,0.316578843299488,0.2795171255566,0.335254148498529,0.329824250548254,0.310120487496726,0.332506458355803,0.338101988095055,0.315086873231335,0.316028021303586,0.34449486156264,0.312969611060608,0.320758157044615,0.302905874921036,0.308290834013836,0.272442465422759,0.280309333415507,0.303502919741768,0.312028462988357,0.328544135093909,0.317151492740449
"MP22 Secreted I",0.292713024296013,0.356533476334696,0.280514743968653,0.281856905198628,0.27330424555609,0.28428985807521,0.254325842011932,0.254958074600398,0.190136714584311,0.275178853267195,0.281914796375403,0.23965499905546,0.268539649362283,0.289462739410485,0.301882682006813,0.245519527607997,0.30698853145319,0.240213344220937,0.292072412721434,0.303457169669898,0.312798977459004,0.226312606260778,0.250671842340997,0.254290802615462,0.235684121364282,0.262496115197348,0.30372834412953,0.284372124484311,0.349016764066032,0.332568052601751,0.232423934040621,0.296651909494762,0.250546919275324,0.259153661464586,0.227085417873506,0.225512138606562,0.177948417504871,0.195823898046237,0.244347604753629,0.277642099812172,0.201320501342883,0.159053706531852,0.151837906156196,0.177959388768936,0.234240876296803,0.184126336299963,0.277840679691751,0.20939864307406,0.119529727737111,0.294700221180684,0.134195016413011,0.212642845858128,0.16996572577106,0.110561816490249,0.216455360120772,0.206393613846613,0.187165376446013,0.187421006898731,0.190039847631085,0.174275238295855,0.191909351027788,0.149601962539716,0.211677374620394,0.214780048098022,0.271602418944301,0.137364614601436
"MP23 Secreted II",0.0132544511216454,0.0436019558807061,0.00337725355529839,-0.0309029151580755,-0.013941995446232,0.0108200515098353,-0.00887163599716323,0.0447359187786943,-0.0868761897652197,0.0176342801687134,0.0124720988391623,0.0309887648837296,0.00533761337762684,-0.0180150050390056,0.0142189541263857,0.0403844574670599,0.0656414467545071,-0.058480086596245,0.0154313015564929,0.0360031353812847,0.0374304803852039,-0.0577559628233362,0.00711731551640482,0.264735172259341,0.169375536560785,0.00465081557239377,0.0610287036691426,0.0727804113321638,0.0614392893135755,0.0337374491433691,-0.0987697361054085,0.0294681049606211,0.027753350005599,0.0407032212310104,-0.141742244693738,-0.0456733554537315,-0.0315510612524358,-0.0325085584873861,-0.0289661347237584,0.0128898720176963,-0.115271501553695,-0.0489398009164165,-0.113493442881972,-0.0274745878759151,-0.0286259019329015,-0.0902807183862643,-0.0651466793068942,-0.0472175699162585,-0.180550903249592,-0.0786896297466688,-0.152945699689261,-0.161937114868068,-0.0923221151314057,-0.183065255174593,-0.0312403223258019,-0.154727971770159,-0.105202506978459,-0.0224985516405962,-0.143719386948965,-0.111025438457892,-0.0373929530731553,-0.0314931268762838,-0.0138220887975984,-0.0787854848053932,-0.0529973139516511,-0.131534207615737
"MP24 Cilia",0.0371963468347023,0.0507867343993308,0.019326194828937,0.0269569195906978,0.0073842873048382,0.00593511723942919,-0.0208166014409228,0.0289814376631052,-0.0164916731630591,-0.00675984817096276,-0.0193566313276008,-0.0101235721845748,0.0128579479516236,0.00537449657049383,0.0095973153044534,-0.00944513281113463,-0.00420907321843395,-0.00442900146684289,-0.0115432875738576,-0.0135452237279016,0.00145506100063431,-0.0404775977551609,0.0129188209489511,0.00151887946557439,0.0226722460368733,0.0160341438605655,0.00927724115721529,0.0760009189858951,0.0085722925752616,0.0403774518563319,0.0199633976558006,0.0123140182658265,-0.0130533306365941,-0.00149433390213582,-0.0393594122682357,-0.069356835955355,-0.0785013615675063,-0.075150769708101,-0.0639064105867068,-0.0513268011335776,-0.0511702832005008,-0.0677445627332187,-0.0608217607020868,-0.0641294140134799,-0.0717600095295874,-0.0523019217077907,-0.0264529158044329,-0.0584075062122383,-0.0758364013618446,-0.0428665220607178,-0.0406115557328502,-0.0541579750734804,-0.0443762968134057,-0.0565376017020286,-0.0445909895534667,-0.0224845628994323,-0.0462752887271075,-0.042892839235306,-0.0651807158825534,-0.0404065587939531,-0.0742116621096401,-0.0805319393541488,-0.0329574132710586,-0.0383649000916946,-0.0444732548250462,-0.0413013427299497
"MP25 Astrocytes",0.203143078416004,0.207351267122009,0.284368429564936,0.256703398897722,0.204040389902835,0.0999374836711081,0.170297123626818,0.151365717413752,0.20284449296458,0.145449215591137,0.166804295898182,0.133033814802374,0.2531678050237,0.169773043954267,0.164113139003969,0.166853282573807,0.177980256037025,0.21225771034723,0.161284352878239,0.245453569962304,0.1761304258575,0.176953868547755,0.115022269498252,0.254097774294281,0.171146226004305,0.234130649796589,0.205971086975454,0.231397504323268,0.247535892459473,0.241693259433434,0.259532185023451,0.126782181913186,0.18063486731609,0.163166063275234,0.164529464426773,0.12653049133709,0.091853617006337,0.0758860392859023,0.0535957220847156,0.182084584057437,0.118793555918339,0.0735491600400232,0.125210648270051,0.0986448294626714,0.0584077185036951,0.120186906454614,0.202379228325171,0.170362885530219,0.120421691505609,0.0293821422929064,0.159119534116243,0.0523592606245721,0.0487848227921428,0.128939780925799,0.222639861674303,0.177203468674847,0.173069496375094,0.244913721979392,0.112099987712184,0.112153746906104,0.174559394035143,0.103812294837362,0.16076412659961,0.181923306475679,0.0902024417645303,0.172125967665491
"MP26 NPC Glioma",0.117569986294169,0.136239615410881,0.0786036569000046,0.0546748319328398,0.0641593306853392,-0.00881747104385072,-0.00855145404099678,0.00350507179282755,-0.0139845535440612,-0.00978148489896918,0.0315186473948598,0.0214274710597323,0.0619565510855876,0.00534178023342791,0.0308913237164878,0.000457390428787674,0.0134691952310695,0.00277531171634171,0.0334792324099235,0.014550733015807,0.0520416606448887,-0.00599054408814931,-0.00618350567529408,0.0529715290339692,0.0205770107312053,0.0356502487854538,0.0361521077281513,0.0535202387323932,0.0858901405363856,0.100170886146311,0.137465675865826,0.0437863986697562,0.020744561738973,0.0243179244638765,0.0568032241543535,-0.0532468900025369,-0.0419532555056169,-0.0608106814472317,-0.0646242874168952,-0.0223264073366742,-0.0181298851730063,-0.0527790142779876,-0.0442256237944122,-0.0297298526251298,-0.0511288848044495,-0.0300924263963278,0.00344863897225289,-0.0188837514299526,-0.0300649042948838,0.0248979289020357,-0.0863799103018815,-0.0722203874154593,-0.105714784872896,-0.0797937517650043,-0.0124447763051459,0.0427286607984759,-0.0129545334884144,-0.0114061161289087,-0.0693054378886001,-0.0213044997439248,-0.0156158010367456,-0.0530087639943903,-0.0275221014440727,-0.0363423366503449,-0.0477963173035041,-0.0437912532368384
"MP27 Oligo Progenitor",0.102731279314249,0.0997656415232835,0.157620460568059,0.154067760235883,0.114421210764006,0.000652378108709994,0.0519849711989451,0.0404233381853469,0.0730321352592095,0.012900602147327,0.0904270705034897,0.00820176911879966,0.137399849463168,0.101201028875701,0.0968311063835081,0.0252810124535016,0.0115134239042536,0.1000875539631,-0.00808668930939671,0.112560494656564,-0.0101068065041864,0.0898827741076649,-0.0146477935779246,0.0976522163749238,0.0288757013647843,0.0897692494308214,0.0641982047549733,0.103309788626383,0.0821599858171911,0.0957899451349233,0.150004198857911,0.00930591323604424,0.0229071026014257,0.0222710533845906,-0.0113969491108887,-0.0402491793494479,-0.0476942791440658,-0.0722457738690821,-0.0479685607456949,-0.0302850773254691,0.0549901697473977,-0.0827880615092949,0.0475066705285516,-0.032429959450208,-0.0816667983218354,0.0174684466445486,0.0551064651464883,0.0514234117998139,0.0444116769357699,-0.0654644355504063,0.0412376902417189,-0.000866729861147719,-0.0360373110748328,0.0127058209138624,0.0600929046641038,-0.00956035950638084,0.0784807432373129,0.0422305896396159,-0.0146312777572981,0.0217549195148068,0.0309192163884354,-0.0532742640476065,-0.0306076324889849,0.0578492811627784,0.00106750399354016,0.0589036196394405
"MP28 Oligo normal",0.166706961876405,0.141947313337173,0.192820691725419,0.161129996673617,0.188085058049441,0.0793731796165734,0.108379240124293,0.10958485116464,0.15195404723464,0.099029669714499,0.15181369009468,0.114182561639501,0.178866109024234,0.138814022732989,0.160696755559522,0.0901928490876786,0.0963782990012737,0.169388351168696,0.0885872607640946,0.125940108878198,0.0831465961365278,0.117324776686111,0.0788888257867707,0.18767940157557,0.126608630747138,0.168965657122922,0.15247896671183,0.152775095937756,0.182794486317207,0.168419643509091,0.168128382160851,0.0887422215371135,0.111431399433704,0.0997841907559003,0.104407579791801,0.0669481882722479,0.0462976741843391,0.0431806370523338,0.0239999267387526,0.0860556373385104,0.110631351692907,0.0469593148241844,0.0948962094172755,0.0549802766985734,0.0545761951313322,0.11525367851591,0.148731779126497,0.108937185348666,0.0809857300826707,-0.0140066347217103,0.151413827602549,0.0629783444331754,0.0700160030037111,0.0850025069083067,0.157580364154187,0.111803531650004,0.126595435366409,0.155498142140556,0.0866554638009308,0.106013603697861,0.12297243774511,0.0612979145728068,0.069927860565531,0.129813206713478,0.118181838994672,0.108486170794862
"MP29 NPC/OPC",0.172174984136464,0.156469709977231,0.200983165988578,0.173476167369639,0.175366354372737,0.0861356425665335,0.0989989175469375,0.0820417304318615,0.14939569258333,0.0568317718636856,0.134273450039192,0.0894494419767833,0.153073793438095,0.132842372438505,0.116742189541264,0.0992139151207495,0.102278377066925,0.168542420962263,0.0977216229330745,0.140137359561047,0.0975215557463327,0.155108058676421,0.0685006158784667,0.114613116345041,0.0796424172296667,0.165324922548617,0.1190653577694,0.195078944421634,0.14775782912172,0.154306296890747,0.222703146579075,0.0900548691724833,0.0992922996528685,0.107309917509611,0.153289080536364,0.108468076508042,0.0981414685107243,0.102117126606278,0.0808319325202168,0.127851962356461,0.106041194653551,0.0806416942171856,0.146424379737149,0.0924042252249542,0.0879825281703159,0.137604631066667,0.119557787302829,0.13500255800656,0.167953551759865,0.0834103601415287,0.160733094586054,0.0449252589175548,0.0735190431765712,0.150470974149087,0.142319746520896,0.164520663963921,0.174883814912103,0.138235534365421,0.13509284059105,0.130393847026908,0.140307734637988,0.0873548492495798,0.0991453248668333,0.125017734079096,0.0752709552327356,0.159796950168313
"MP30 PDAC-classical",-0.175770562031919,-0.192037220979763,-0.210055849751068,-0.210387962291516,-0.2439739855333,-0.215048963747936,-0.228237487888556,-0.176941334909598,-0.207494926904772,-0.200450484762433,-0.156148500009141,-0.179121394750794,-0.169211339358078,-0.215757368937423,-0.174429162527955,-0.189614170541313,-0.177760952096575,-0.226368973985533,-0.231621074825869,-0.219867642488467,-0.216513001139542,-0.23431377627193,-0.237361442038744,-0.0129706705017032,-0.103799641684085,-0.1613350924126,-0.144775168950829,-0.132627162540143,-0.157082376097647,-0.19820567821037,-0.193798331515347,-0.218292393099372,-0.171355598076794,-0.166405140736498,-0.28018414169607,-0.272695156845191,-0.224267997261572,-0.249861762072779,-0.275410544701318,-0.258369977355311,-0.245225305878842,-0.243083715133323,-0.268878254076922,-0.235865720504854,-0.248198518440501,-0.226327303526603,-0.228916521845981,-0.212006512542349,-0.291464795407868,-0.321112442291151,-0.280417829620658,-0.267040567346007,-0.264525953622272,-0.305576035248477,-0.186928397142205,-0.281419506029807,-0.231635201081328,-0.192769498130497,-0.249040014394298,-0.272040172380501,-0.235250232590798,-0.211980181508593,-0.248696613829059,-0.242003045622904,-0.219739059455474,-0.300882528481402
"MP31 Alveolar",-0.0162460923455676,-0.0216391124977909,-0.0334435804778764,-0.027553914967002,-0.0416747917441088,0.00818322252758974,0.0120238450710233,0.0603835442806564,-0.0669839001590484,0.0156123363050804,0.0392098463750983,0.025742530514744,0.0131054960055088,-0.016812054771147,0.0145558223289316,0.0262917349680989,0.0394345555481076,-0.0322895655724219,0.0285571081224367,0.0202695291314495,0.00580587564975232,-0.0281038811463671,0.0262216561751605,0.0816791183478468,0.100020718947477,0.0324190589941561,0.0523206744626784,0.000690123765242134,0.024208414330199,0.0287269730227117,-0.0460120596461935,0.0317525487352301,0.0388084167677223,0.029975441953431,-0.112509383438092,-0.0269862077465183,-0.0405823893874716,-0.0522884384838604,-0.0394205236798763,-0.0224227757050184,-0.107129172128668,-0.0647854974062497,-0.0981692492129116,-0.0414305401499109,-0.0490314051068311,-0.0700693534110898,-0.0575196351943352,-0.0718922613245493,-0.116538379662308,-0.0708771693948663,-0.119575812577728,-0.138116365836442,-0.0883219611665714,-0.125427716715404,-0.0407762204071572,-0.114742361601291,-0.0738339327529607,-0.0469799334476153,-0.106133127177798,-0.102287878278601,-0.0466908675338644,-0.0443514503714161,-0.0366934444780568,-0.0827860127950881,-0.0629144118404983,-0.10238759481474
"MP32 Skin-pigmentation",0.105578271917904,0.0920119316762238,0.277789288304154,0.288445835186867,0.252758971608948,0.136023698819629,0.202542184386445,0.150448504274806,0.314855637686547,0.174601312606261,0.24518817679356,0.12735068646748,0.282885997038409,0.277544012528869,0.263991383355373,0.0944890646613976,0.0491366597400381,0.238016526407517,0.0949384830074161,0.214867672957508,0.0863172680239608,0.188233161284819,0.0484031175922145,0.216229639063747,0.0667218664115392,0.23033604304666,0.142751262941725,0.202967227500137,0.179397901292497,0.170941980853255,0.113174203691629,0.0959767155593202,0.114241381831921,0.036215501428998,0.153345357838749,0.14984333034915,0.0625504678146998,0.109992407885267,0.118427115698562,0.102016298909895,0.341324802078396,0.0485423578563028,0.307177839801991,0.0648456562571312,0.104316972984359,0.338668659048221,0.254419225165447,0.283165034142574,0.323070812926782,0.0195507925641161,0.339335711903383,0.367685458247758,0.241524698509664,0.316471597591588,0.308194875980831,0.115655774395703,0.339574885460003,0.324278749100356,0.354180929309951,0.305186555374164,0.113789562378219,0.0725288324819633,0.0745277967946355,0.356924842452648,0.35569276949813,0.330732046623484
"MP33 RBCs",0.106253922888953,0.0766570587625913,0.119947471374336,0.107449832724968,0.104947562781458,0.130269620538571,0.0464447200199877,0.126107549618832,0.085393294373587,0.0764955728484287,0.111614950548747,0.116064953900342,0.0930059841195361,0.0881454104484433,0.0927949860147105,0.109869836259377,0.123926728051627,0.0821833809665998,0.0846269980073248,0.0652997239504939,0.105521904193149,0.069672792975058,0.0925855113619052,0.148241784023254,0.098192576522995,0.0946634999177336,0.103088951316567,0.125776960530405,0.106725431289267,0.113612196147495,0.0847168816765285,0.111690361423757,0.0833153058177586,0.100603439345281,0.0236540453244861,0.0697871135920797,0.0577746765671354,0.042130751136623,0.0530592272719294,0.0458675636772166,0.0629695701019889,0.0200401109414222,0.0425904471009532,0.0400571822283077,0.0448757614057261,0.0193061333754629,0.0440134200502046,0.021187705162638,0.0292932750539786,0.0184668316744782,0.0305626503063177,0.0490382589920481,0.0891064124844207,0.0737949163550827,0.0397829006266786,0.0268181578808784,0.0707898871276352,0.0558744536310496,0.0464446521670441,0.0281840802569909,0.0300272526199379,0.0332857180472905,0.0377290799936806,0.0718211859497604,0.0589859041199291,0.0766419593799919
